"Thiago Fernandes","thiago.fernandes.7312.uservice@stresstest.com.br","42761930878","16","27032428","15","999897510","!71OOnq9","03/05/1933","feminino","1","1","1","credito","0","guia","/cachorro/adestramento-e-comportamento","/produto/racao-qualiday-para-gatos-adultos-castrados-sabor-frango","Ração Nestlé Purina ProPlan Veterinary Diets Obesity Sabor Frango para Gatos","151283","35475-230","bemvindo10"
"Nicole Rocha","nicole.rocha.8261.uservice@stresstest.com.br","75298314619","13","29165564","10","999367547","&(V8xeLq","10/06/1970","masculino","1","1","1","credito","0","guia","/colecao/leve-12-pague-10-saches-royal-canin-para-gatos","/produto/comedouro-furacao-pet-coma-melhor-rosa","Brinquedo American Pets para Cães Golfinho Vinil","98542","11604673","bemvindo10"
"Luana Monteiro","luana.monteiro.3438.uservice@stresstest.com.br","60815329415","11","24683122","13","999437385",")4Z3UATs","04/10/1943","masculino","1","0","1","credito","0","cama","/cachorro;/racas/spitz-japones","/produto/racao-umida-ned-pumpkin-para-caes-adultos-sabor-frango-140g","Talco Antipulgas Sanol Dog","76620","01976802","bemvindo10"
"Juan Vieira","juan.vieira.1716.uservice@stresstest.com.br","83976014575","19","24504533","18","999363467","(%9Iswd)","11/07/1982","feminino","1","1","1","credito","0","granulado","/outros-pets/gerbil","/produto/racao-qualiday-para-gatos-adultos-castrados-sabor-salmao","Shampoo I Love Pet Tradicional para Cães e Gatos","152243","40561540","bemvindo10"
"Sofia Pires","sofia.pires.6472.uservice@stresstest.com.br","19648037213","13","22849401","19","999331498","PW)T3_Xv","21/09/1995","feminino","1","1","1","credito","0","zeedog","/colecao/P202007169-20200713_Brinquedos20Off","/produto/biscoito-pet-dog-para-caes-sabor-chocolate","Ração Royal Canin Veterinary Urinary - Gatos Adultos","72703","90902155","bemvindo10"
"Júlia Freitas","julia.freitas.2515.uservice@stresstest.com.br","25048761308","19","27178983","19","999204503","!7LCVvwE","18/02/1968","masculino","1","1","1","boleto","0","Sachê","/colecao/P202107374-enriquecimento-ambiental-produtos-exclusivos","/produto/peitoral-e-guia-meu-au-au-turma-da-monica-bidu-azul-para-caes","Ração Pombo Branco Pássaros Mineral Fino","153730","81465420","bemvindo10"
"Nathan Barbosa","nathan.barbosa.3838.uservice@stresstest.com.br","42967038113","13","23476450","15","999438874","(HQ7QFXk","18/01/1991","masculino","1","1","1","credito","0","vaso","/cachorro;/racas/schnauzer-gigante","/produto/guia-k9-spirit-unificada-para-caes-vermelha","Ração Nestlé Purina Cat Chow para Gatos Adultos sabor Carne","155942","66782-935","bemvindo10"
"Maria Alice Almeida","maria.alice.almeida.4400.uservice@stresstest.com.br","17923064822","11","26296736","14","999680163","h(6Stn$n","24/04/1962","feminino","1","0","1","credito","0","Apoquel","/colecao/drontal-promo","/produto/sapatinho-griff-dog-vermelho","Brinquedo Kong para Cães Cozie Marvin Moose Médio Marrom","161911","22768266","bemvindo10"
"Carolina da Cunha","carolina.da.cunha.2486.uservice@stresstest.com.br","71904253652","15","29495490","17","999342339","+o7lNG!c","06/10/1984","feminino","1","1","1","credito","0","Roupas","/outros-pets/porquinho-da-india/medicamentos-e-vitaminas","/produto/toalhas-umedecidas-protect-pet-area-bucal-para-caes-e-gatos-15-unidades","Ração Úmida Kelcat Sachê para Gatos Sabor Peixe 85g","163619","15256016","bemvindo10"
"Breno Moura","breno.moura.4636.uservice@stresstest.com.br","78416205353","20","26311605","20","999424036",")FC3KvyH","27/03/1950","masculino","1","1","1","credito","0","Petisco","/colecao/P202108035-bandeja-higienica-recriar-pet-com-20-off","/produto/extensor-de-portao-alambre","Biscoito Pet Dog para Cães Sabor Chocolate","161969","64791-410","bemvindo10"
"Emanuelly Pinto","emanuelly.pinto.5923.uservice@stresstest.com.br","85397012602","13","22310187","11","999511690","7*42)Efc","29/08/1968","masculino","1","1","1","credito","0","biscoito","/colecao/P202106060-saude-oral-dos-pets","/produto/guia-tchucoo-ha-ha-ha-para-caes","Casa Plast Pet Stone House para Cães Marrom","155957","24889-365","bemvindo10"
"Mirella Jesus","mirella.jesus.1580.uservice@stresstest.com.br","81793405620","18","26523944","15","999785266","+Q59Of6j","28/04/1980","feminino","1","1","1","boleto","0","arranhador","/cachorro/adestramento-e-comportamento/focinheiras-e-enforcadores","/produto/brinquedo-pet-games-totem-nylon-para-gatos-vermelho","Cachepot I&A Redondo Reto Palha","96698","40296458","bemvindo10"
"Maria Julia Pinto","maria.julia.pinto.3870.uservice@stresstest.com.br","21597048305","18","25280407","13","999737087","_u5NAUo(","21/09/1933","feminino","1","0","1","credito","0","ração premier","/colecao/P202009148-especial-jardim-com-ate-40-off","/produto/brinquedo-chalesco-rope-ball-plus-para-caes-cores-sortidas","Brinquedo LCM Bola de Borracha Extra Forte para Cães","87501","61249-088","bemvindo10"
"Benjamin Melo","benjamin.melo.8468.uservice@stresstest.com.br","36491527034","10","29641157","11","999388669","t*6WPi6Z","06/04/1940","masculino","1","1","1","credito","0","Roupas","/colecao/P202011082-linha-cafune-descomplicando-a-rotina-de-cuidados-com-o-seu-pet","/produto/coleira-inteligente-ajudapet-verde-para-caes","Ração Nestlé Purina Cat Chow para Gatos Adultos sabor Carne","95157","57095-961","bemvindo10"
"Júlia Alves","julia.alves.6894.uservice@stresstest.com.br","41209836505","15","23716316","17","999962002","^4ZyZjsD","31/08/1977","feminino","1","0","1","credito","0","nexgard","/cachorro/portoes-grades-e-escadas/canil","/produto/racao-origens-para-caes-adultos-sabor-carne-e-cereais","Toca Griff Dog para Cães Bola Natural","155006","66007-951","bemvindo10"
"Bryan Moreira","bryan.moreira.3104.uservice@stresstest.com.br","17632985409","19","22404825","15","999010939","N)2CXUWj","17/09/1960","masculino","1","1","1","credito","0","Ração Royal Canin Veterinary Satiety para Cães Adultos","/colecao/P202108057-coleiras-guias-e-peitorais-toh-com-ate-20-off","/produto/brinquedo-pawise-bolinha-de-espuma-arco-iris-para-gatos-cores-sortidas","Ração Úmida N&D Pumpkin para Cães Adultos Sabor Frango 140g","107739","40155944","bemvindo10"
"Noah Nunes","noah.nunes.6637.uservice@stresstest.com.br","03865149251","13","24307664","12","999112275","c&3NuqrW","18/10/1973","masculino","1","0","1","credito","0","Osso","/cachorro/camas-e-cobertores/edredons-cobertores-e-mantas","/produto/aparador-ferplast-gro-5961-de-pelos-mortos-para-caes-e-gatos","Ração Golden para Gatos Adultos Castrados Sabor Carne","156539","32108997","bemvindo10"
"Leandro Viana","leandro.viana.3245.uservice@stresstest.com.br","43905627892","20","24658027","15","999191455","O#o7LkDq","22/08/1960","masculino","1","1","1","credito","0","Terra","/cachorro;/racas/fox-paulistinha","/produto/nutropica-natural-para-trinca-ferro","Refil do Cata-Caca Petz Cores Sortidas","161220","63615-459","bemvindo10"
"Heitor Fernandes","heitor.fernandes.5924.uservice@stresstest.com.br","10694385700","12","23619214","17","999743950","J$0w5CQu","08/11/1964","masculino","1","0","1","credito","0","proplan","/colecao/RI-brinquedos-para-o-seu-pet","/produto/rasqueadeira-german-hart-gel-rosa-para-caes-e-gatos","Bloco Pombo Branco Pássaros Osso Siba","152032","16872173","bemvindo10"
"Raquel Novaes","raquel.novaes.7120.uservice@stresstest.com.br","19263857059","20","24215963","18","999155338","*4ZRpRwi","25/12/1996","masculino","1","1","1","credito","0","Special dog","/colecao/biscoito-pedigree","/produto/biscoito-pet-dog-para-caes-sabor-chocolate","Bifinho Petz Strip Frango para Cães","164653","22933666","bemvindo10"
"Maitê Pires","maite.pires.7971.uservice@stresstest.com.br","63481209533","10","23840446","16","999487223","@0VYF+s5","04/09/1936","feminino","1","1","1","credito","0","granulado de madeira","/gato/beleza-e-limpeza/maquina-de-tosa-e-acessorios","/produto/toca-recriar-pet-ecologica-para-gatos-com-2-andares-azul","Peitoral e Guia MeuAuAu Turma da Mônica Bidu Azul para Cães","91104","81250-999","bemvindo10"
"Vicente da Rosa","vicente.da.rosa.5597.uservice@stresstest.com.br","38405269142","17","27619456","20","999495058","H+@5ntQb","14/06/1960","feminino","1","1","1","credito","0","feno","/gato/beleza-e-limpeza/shampoos-e-condicionadores","/produto/comedouro-com-tigela-de-inox-para-caes-pawise-cores-sortidas","Coleira Inteligente AjudaPet Verde para Cães","95157","92434-917","bemvindo10"
"Diogo Martins","diogo.martins.3707.uservice@stresstest.com.br","07831695230","11","25087356","13","999461196","(3zwHPuv","30/10/1943","masculino","1","1","1","credito","0","Drontal Puppy","/cachorro/coleiras-guias-e-peitorais/peitorais","/produto/racao-umida-ned-pumpkin-para-caes-adultos-sabor-frango-140g","Planta Plástica Soma Economy Verde 436","148630","60497-203","bemvindo10"
"Ana Clara Rocha","ana.clara.rocha.5483.uservice@stresstest.com.br","36705498200","10","27535400","13","999578579","+dfy6FHo","15/05/1966","feminino","1","1","1","credito","0","Areia Higiênica Pipicat Classic para Gatos","/colecao/P202107048-antipulgas-por-bisnaga","/produto/coleira-inteligente-ajudapet-verde-para-caes","Ração Qualiday para Cães Sênior de Raças Pequenas","152049","36735-092","bemvindo10"
"Bruno Oliveira","bruno.oliveira.9742.uservice@stresstest.com.br","17502698485","13","28399583","12","999147375","+m4QZcZp","17/01/1954","feminino","1","1","1","boleto","0","Colchonete","/cachorro;/racas/husky-siberiano","/produto/cetoconazol-spray-ibasa-2-para-caes","Ração Qualiday para Gatos Adultos Castrados Sabor Frango","146838","49884-909","bemvindo10"
"Emanuelly Jesus","emanuelly.jesus.38.uservice@stresstest.com.br","25307964838","18","26732667","17","999570151","D%9TxjRk","21/05/1988","masculino","1","1","1","credito","0","Vermifugo","/colecao/P202007134-Lan%C3%A7amento_Linha_Profissional_Grooming_b","/produto/brinquedo-pelucia-coruja-home-pet-para-caes","Floreira Desli Vicenza Marrom","99094","95505283","bemvindo10"
"Laura Martins","laura.martins.9834.uservice@stresstest.com.br","35260917812","17","22277107","11","999876235","_#U1F%Mi","19/11/2000","masculino","1","1","1","credito","0","Bifinho","/colecao/EG-racoes-para-peixes","/produto/vaso-okla-bari-tabaco-para-jardim","Ração Úmida Nats para Gatos Adultos Sabor Peixe ao Molho 100 g","152298","12925-663","bemvindo10"
"Luiza Ferreira","luiza.ferreira.5189.uservice@stresstest.com.br","35974126882","11","28326005","17","999463397","!$1gSBYi","08/10/1940","feminino","1","1","1","credito","0","Formula natural","/colecao/P202012113-lancamento-areia-petz-graos-medios-e-finos","/produto/cobertor-urban-puppy-para-caes-soft-rosa","Fertilizante Vithal para Flores com 30un","164991","68813-923","bemvindo10"
"Maysa Viana","maysa.viana.4721.uservice@stresstest.com.br","65238149719","20","26196647","11","999328237","U#5LT9mY","28/10/1959","feminino","1","0","1","credito","0","Roupa cirúrgica","/colecao/optimum-ofertas","/produto/brinquedo-chalesco-caes-argola-roxa","Coleira com Guia Toh para Cães Army","157684","61488832","bemvindo10"
"Cauã Barros","caua.barros.6825.uservice@stresstest.com.br","23789450600","13","29438551","12","999276159","$d5Gl6K$","18/02/1944","masculino","1","1","1","credito","0","golden gatos","/colecao/desconto-em-antipulgas","/produto/roupa-cirurgica-pet-med-para-gatos-ultra-light-geo-cinza","Alimento Pássaro Petz Extrusado Frutas para Papagaio e Cacatua - 600g","98973","97428404","bemvindo10"
"Thomas Martins","thomas.martins.400.uservice@stresstest.com.br","17589342041","12","25349591","14","999842557","#id5*BiT","06/10/1989","feminino","1","1","1","credito","0","Endogard 10Kg Virbac","/colecao/probiotico-veterinario","/produto/condicionador-petlab-para-caes-adultos-abacate-e-aloe-vera","Tesoura de Unha para Gatos Chalesco","156411","20098724","bemvindo10"
"Raquel Martins","raquel.martins.2163.uservice@stresstest.com.br","38619524089","20","29975568","13","999529781","mP@5Nzaq","10/06/1950","feminino","1","1","1","credito","0","Zeedog","/colecao/royal-canin-club-performance","/produto/shampoo-sanol-dog-neutralizador-de-odores","Osso Prensado Snack Show para Cães sabor Bacon 3un","159789","24560-021","bemvindo10"
"Yago Silva","yago.silva.8087.uservice@stresstest.com.br","07382956121","16","24960265","11","999316259","A)I94YJh","23/08/1978","masculino","1","1","1","credito","0","Terra","/cachorro;/racas/spaniel-bretao","/produto/antipulgas-e-carrapatos-frontline-plus-para-caes-de-10-a-20kg","Viveiro para Roedores Quatiguá Branco para Twister","77123","87988-566","bemvindo10"
"João Gabriel Duarte","joao.gabriel.duarte.106.uservice@stresstest.com.br","01457986230","10","27071972","10","999199906","*2IHx$bu","27/04/1957","feminino","1","1","1","credito","0","sache","/cachorro/beleza-e-limpeza/hidratantes","/produto/bolsa-de-transporte-sao-pet-para-caes-paris","Tompero Mon Petit Cheri para Cães Sabor Champignon com Azeite Trufado 250ml","162494","05500-432","bemvindo10"
"Igor Souza","igor.souza.1471.uservice@stresstest.com.br","39710246887","11","29260075","15","998846033","9_8aoNhy","07/08/1975","masculino","1","1","1","credito","0","ração gato","/outros-pets/coelhos/medicamentos-e-vitaminas","/produto/comedouro-furacao-pet-de-plastico-azul-para-gatos-200ml","Ração Úmida Nats para Gatos Adultos Sabor Peixe ao Molho 100 g","164894","63257806","bemvindo10"
"Natália Alves","natalia.alves.1283.uservice@stresstest.com.br","79264815309","20","25439118","13","999007780","+%2hT3Qd","30/08/1951","feminino","1","0","1","credito","0","premier","/casa-e-jardim/jardim","/produto/comedouro-plast-pet-duplo-lovely-bege-para-caes-e-gatos","Calcinha Higiênica Griff Dog Rosa","99448","69302-984","bemvindo10"
"Pietra das Neves","pietra.das.neves.9263.uservice@stresstest.com.br","74160528902","11","25965180","11","999475619","!1hQFkmk","21/11/1970","feminino","1","1","1","credito","0","premier filhotes","/colecao/veneno-para-pulgas","/produto/racao-origens-racas-especificas-para-labrador-e-golden-retriever-filhotes-15kg","Ração Premier Seleção Natural para Gatos Adultos","73920","07220-487","bemvindo10"
"Eduarda Farias","eduarda.farias.4925.uservice@stresstest.com.br","74815026920","10","28479556","16","999380743","@Lz#7D%a","29/12/1978","feminino","1","1","1","credito","0","Cibau","/passaros/alimentacao/papagaio","/produto/vaso-okla-bari-tabaco-para-jardim","Filtro Sun Sun Hang On HBL-301 300L/H","155957","51807729","bemvindo10"
"Maria Julia Teixeira","maria.julia.teixeira.9942.uservice@stresstest.com.br","53197842014","13","28560282","20","998940494","H#47S*Qd","06/02/1988","masculino","1","0","1","boleto","0","Vaso","/colecao/suplemento-para-cachorro","/produto/filtro-sun-sun-hang-on-hbl-301-300l-h","Peitoral com Guia AMF Cães Xadrez Rosa","157684","18369-350","bemvindo10"
"Vicente da Costa","vicente.da.costa.8699.uservice@stresstest.com.br","71650324952","20","27236804","11","999604350","j$5XOp%Z","11/02/1959","feminino","1","0","1","boleto","0","Formula natural","/colecao/racao-para-husky-siberiano","/produto/brinquedo-pet-games-laser-cat-para-gatos","Caixa de Transporte Luxo Furacão Pet Azul","164001","65381-765","bemvindo10"
"Alícia Rocha","alicia.rocha.1963.uservice@stresstest.com.br","32864509105","16","23962236","12","999064546","&3E!d3Sc","05/03/1983","masculino","1","1","1","credito","0","ração golden","/colecao/promocao-compre-racao-golden-e-ganhe-biscoito-golden-cookie","/produto/casaco-urban-puppy-fleece-marinho-para-caes-e-gatos","Spray Bucal Pet Clean Morango para Cães e Gatos 120ml","148820","94720-534","bemvindo10"
"Caio das Neves","caio.das.neves.8309.uservice@stresstest.com.br","36481790204","17","29101682","16","999524349","@(6SkjQt","03/09/1935","feminino","1","1","1","credito","0","ração golden","/cachorro;/racas/pastor-australiano","/produto/snack-oh-la-la-fit-ring-para-caes-50g","Tesoura de Unha para Gatos Chalesco","150505","47813-189","bemvindo10"
"Pietra Barros","pietra.barros.8343.uservice@stresstest.com.br","23654087108","16","29353987","11","999819381","@13+WDEf","16/08/1947","feminino","1","1","1","boleto","0","vermifugo","/colecao/grade-pet","/produto/racao-premier-ambientes-internos-pelos-longos-para-gatos-filhotes-sabor-salmao","Aparador Ferplast Gro 5961 De Pelos Mortos para Cães e Gatos","95491","91386-893","bemvindo10"
"Eduarda Duarte","eduarda.duarte.4577.uservice@stresstest.com.br","03268459170","17","28272104","15","999068325","^c4OMCQv","21/10/1933","feminino","1","1","1","credito","0","Guabi natural","/colecao/P202011220-oferta-animal-com-50-off","/produto/kit-triton-dog-com-bandeja-higienica,-pa-e-comedouros-para-gatos-vermelho","Cachepot I&A Redondo Reto Palha","162345","21615-673","bemvindo10"
